tname              qname             
3by9_SIN_B_288     3fbx_PG4_A_23     
3uew_PLM_A_1000    3bym_AM0_A_1      
3kq7_KQ7_A_361     3byn_RAF_A_474    
3byu_AM6_A_1       3cj7_AMP_A_501    
3fuu_ADN_A_0       3byu_AM6_A_1      
3hvu_MES_C_181     3byx_C00_A_318    
3bz1_DGD_C_491     3d6v_TFQ_A_400    
3kgq_CIT_A_310     3bz7_BL4_A_800    
3ife_SUC_A_416     3bzm_CIT_A_432    
3clq_PEG_B_1       3bzu_A21_B_293    
3bzu_A21_B_293     3nrs_TLA_A_1001   
3bzu_A21_B_293     3osq_MAL_A_700    
3c02_BOG_A_475     3h4v_DVP_H_301    
3qrj_919_B_1       3c02_BOG_A_475    
3c0h_AMP_B_338     3qwh_KMP_D_272    
3ruf_NAD_S_343     3c0v_EPE_A_160    
3u8f_FGM_A_3945    3c0v_EPE_A_160    
3i8t_PEG_A_168     3c0v_TBR_C_158    
3c0v_TBR_C_158     3mzs_HEM_C_500    
3c11_GDM_A_300     4a92_F9K_B_1721   
3c16_ATP_A_1       3k5d_XLI_C_393    
3c1a_PG4_A_315     3ewu_UEP_A_482    
3c1a_PGE_B_315     3cgg_NHE_A_195    
3fbz_BOG_B_143     3c1a_PGE_B_315    
3iw8_HIZ_A_361     3c1a_PGE_B_315    
3mb7_14I_A_332     3c1a_PGE_B_315    
3cm2_X23_D_600     3c1h_LDA_A_426    
3nbt_PEG_A_1007    3c1h_LDA_A_426    
3ebd_329_A_903     3c1k_T15_A_403    
3c1k_T15_A_403     3tq8_TOP_A_2001   
3re4_TO1_B_259     3c1l_PEG_B_189    
3c9h_CIT_B_402     3c1m_ANP_B_473    
3nkv_GNP_A_400     3c1m_ASP_B_472    
3c1m_ASP_B_472     3nx7_NHK_A_0      
3c1n_THR_A_471     3huj_AGH_A_3000   
3c1o_NAP_A_401     3rpm_1PE_A_1      
3c1r_MES_A_3440    3sqp_3J8_A_900    
3c23_3AT_B_612     3q9m_MRD_A_887    
3r96_ACO_A_400     3c27_DKK_B_5000   
3qng_REJ_A_200     3c2m_F2A_A_338    
3c2m_F2A_A_338     4afo_C5E_A_301    
3c2o_NTM_A_300     3g0w_LGB_A_1      
3rxf_4AP_A_9       3c2o_NTM_A_300    
3e3s_I3C_A_1005    3c2u_B3P_D_539    
3c2u_B3P_D_539     3n3l_MS0_F_1      
3c2u_B3P_D_539     3u8f_FGM_A_3945   
3c2v_PHT_A_301     3suc_ATP_A_856    
3ipi_MLA_A_305     3c2v_PRP_A_300    
3dg8_RJ6_A_609     3c37_PEG_A_400    
3s9t_E49_A_266     3c37_PEG_A_400    
3u52_MPO_B_516     3c37_PEG_A_400    
3c3p_PEG_B_215     3gpj_SY2_H_7710   
3o61_GDD_D_3846    3c3p_PEG_B_215    
3etr_LUZ_C_1       3c3u_C2U_A_351    
3fgd_BYA_A_322     3c3y_SAH_A_464    
3c3y_SAH_A_464     3rlw_S28_H_1      
3c41_ANP_J_601     3q5k_D1U_A_214    
3qj5_N2P_B_379     3c41_ANP_J_601    
3cx5_SMA_C_4005    3c43_315_B_2      
3n3p_AMP_B_751     3c43_315_B_2      
3c45_317_B_2       3tng_PEG_A_292    
3ly0_LY0_B_363     3c4a_FAD_A_401    
3o8g_O8G_A_217     3c4c_324_A_2      
3c4d_325_A_1       3cxi_VIT_B_311    
3c4d_325_A_1       3ge1_ADP_A_499    
3mmf_D9H_A_263     3c4f_C4F_B_2      
3c4h_DRL_A_601     3ewz_CNU_B_482    
3c4h_DRL_A_601     3r2h_CXS_A_155    
3n98_DIO_A_570     3c4n_ADP_A_411    
3c4w_ATP_A_562     3hb5_E2B_X_700    
3c52_PGH_B_311     3c64_PG4_A_301    
3g0q_SF4_A_400     3c52_PGH_B_311    
3c52_PGH_B_311     3o8o_F6P_E_988    
3fpj_B3P_B_302     3c5e_ATP_A_801    
3e9z_6GU_A_704     3c5h_GNP_A_301    
3c5i_CHT_B_1001    3d42_TAR_A_1      
7taa_ABC_A_479     3c5i_CHT_B_1001   
3lle_SGE_A_94      3c61_FMN_C_401    
3it1_TLA_B_402     3c61_ORO_C_501    
3c61_ORO_C_501     3zzh_MLI_B_1368   
3c63_HEM_D_150     3i98_MPD_C_619    
3c63_HEM_D_150     3r9e_DSZ_A_500    
3c64_PG4_A_301     3eou_PK3_A_500    
3c64_PG4_A_301     3omm_OMM_C_2      
3c66_MES_B_538     3r94_FLR_A_332    
3c67_GLC_A_2004    4dm3_RCO_A_2002   
3lpw_MRD_A_395     3c6e_NDG_C_1396   
3e65_XXZ_B_907     3c6g_VD3_A_701    
3c6k_MTA_A_401     3kjf_B92_B_285    
3c6k_SPD_A_501     3gcd_AZ0_C_213    
3c6k_SPD_A_501     3q3b_55E_A_421    
3c6k_SPD_A_501     3q3j_GNP_B_500    
3t9a_ANP_A_401     3c6n_2S8_B_1001   
3c6o_2S2_B_1001    3ozj_BGV_C_1      
3c6p_2S3_B_1001    3juu_MES_A_1      
3nel_ASP_A_500     3c6p_2S3_B_1001   
3c6q_XYP_D_501     3rf7_EPE_A_359    
3c6t_M14_A_561     3e94_TBY_A_1      
3qgo_P6G_A_320     3c6t_M14_A_561    
3stv_3HO_A_301     3c6t_M14_A_561    
3c6t_M14_A_561     4a0s_NAP_C_1445   
3c6u_M22_A_561     3in3_472_A_1      
3c6u_M22_A_561     3qxh_8AC_A_221    
3c6x_PEG_A_1501    3hyg_099_B_801    
3c6x_PEG_A_1501    4anp_3QI_A_1427   
3ptz_UDX_C_501     3c72_CX1_B_334    
3f1o_2XY_A_1       3c77_FDE_X_185    
3c77_FDE_X_185     3pkb_Y16_A_286    
3c78_FDD_X_185     3tyl_AXW_B_800    
3c79_IM4_C_303     3ec6_FAD_A_139    
3ka0_MK3_A_500     3c79_IM4_C_303    
3c7a_NAD_A_405     3vbw_0FN_A_1      
3nlf_JRS_B_800     3c7f_XYP_A_802    
3gkw_1PE_L_5072    3c7i_TVN_A_202    
3c7m_PGE_A_207     3g0k_MPD_A_133    
3c7m_PGE_A_207     3lnt_MLI_A_990    
3c7m_PGE_A_207     3o3m_SF4_B_386    
3ovz_O96_A_1       3c7m_PGE_A_207    
3c7q_XIN_A_1172    3gon_PMV_A_400    
3tkf_EPE_B_323     3c7q_XIN_A_1172   
3c7q_XIN_A_1172    4apb_FMR_D_1471   
3jzi_JZL_A_466     3c84_TH4_A_301    
3igv_B80_A_579     3c8c_ALA_A_502    
3c8d_CIT_A_501     3e5h_GNP_A_201    
3t6f_BSO_A_5101    3c8d_CIT_A_501    
3c8e_GSH_A_289     3hz6_XUL_A_515    
3c8f_PGE_A_502     3fei_CTM_A_1      
3h4n_HEM_A_73      3c8f_PGE_A_502    
3mb8_IMH_B_280     3c8f_PGE_A_502    
3c8f_SF4_A_500     4a14_ADP_A_1345   
3pej_BC2_B_1001    3c8o_PEG_A_190    
3rxf_4AP_A_9       3c8o_PEG_A_190    
3eyd_BE8_A_401     3c8o_PGE_B_184    
3c8y_HCN_A_575     3g5t_T8N_A_309    
3qyk_IE2_A_263     3c8y_HCN_A_575    
3f4i_MSE_A_601     3c8z_5CA_A_418    
3c8z_EPE_B_417     3ic2_B78_C_144    
3q8x_UD1_D_288     3c8z_EPE_B_417    
3lm5_QUE_A_1       3c96_FAD_A_501    
3c96_FAD_A_501     3up3_XCA_A_100    
3hxd_BD7_B_334     3c9e_E64_A_501    
3spk_TPV_A_100     3c9e_E64_A_501    
3rbo_ADP_B_700     3c9l_LDA_A_1342   
3eml_STE_A_406     3c9n_EPE_B_100    
3dj8_EXY_B_751     3c9n_PG4_A_277    
3nvs_GPJ_A_429     3c9r_ATP_B_307    
3pay_PEG_C_333     3c9s_ACP_A_900    
3pdi_SF4_A_501     3c9s_ACP_A_900    
3c9t_TPS_B_308     3dbz_MPD_A_901    
3c9w_HMY_A_1       3fur_Z12_A_1      
3ouz_TLA_B_466     3c9w_HMY_A_1      
3kdb_006_B_100     3ca5_AMG_A_267    
3zvw_MES_D_1469    3cak_EFS_B_906    
3cak_EFS_B_906     4ebh_ACO_A_201    
3l8w_XAN_A_300     3cao_HEM_A_107    
3cao_HEM_A_107     3lz6_NAP_A_2000   
3d4r_PEG_D_152     3car_CGN_A_1      
3car_CGN_A_1       3dba_35G_B_2      
3ou6_SAM_D_300     3cav_CI2_A_328    
3cav_CI2_A_328     4alh_A9P_B_1184   
3cb0_FMN_B_300     3l0v_724_B_485    
3cb0_FMN_B_300     3olk_AMU_C_173    
3cb0_FMN_B_300     3qe7_URA_A_430    
3cb0_FMN_B_300     3quh_MNR_B_3747   
3peo_CU9_A_301     3cb2_GDP_B_501    
3pj3_04L_A_1       3cb3_LGT_A_601    
4dkl_CLR_A_614     3cbc_DBS_B_302    
3hvg_EV0_A_441     3cbf_N5F_B_501    
3cbg_FER_A_501     3lf5_HEM_B_2      
3pxz_2AN_A_300     3cbg_FER_A_501    
3cbq_GDP_A_302     3h6w_NS7_B_265    
3cc1_P33_A_439     3dj5_AK5_A_1      
3px9_JP3_X_1       3cc1_P33_A_439    
3cc1_P33_A_439     3s2n_P4D_A_401    
3sl0_FB5_A_414     3cc1_P33_A_439    
3cc1_PEG_A_444     3g15_HC6_B_603    
3cc1_PEG_A_444     3ju9_DBB_A_238    
3cc1_PG4_B_439     3qhd_795_A_167    
3cc1_PGE_B_435     3isg_DRW_B_300    
3cc9_GRG_B_501     3cx5_CN5_C_4033   
3g2o_SAM_A_500     3cc9_GRG_B_501    
3ccb_B2Y_D_800     3qui_ADP_C_101    
3ccc_7AC_D_800     3ggu_017_B_201    
3nri_DH7_A_288     3ccf_BEZ_A_261    
3ccf_BEZ_A_261     4ajl_88W_B_1333   
3ccn_LKG_A_1       3h6k_33T_D_293    
3ccn_LKG_A_1       3qiz_PEG_A_700    
3cct_3HI_D_3       3m9f_595_A_100    
3lt5_BLQ_A_216     3ccw_4HI_D_3      
3cd0_6HI_B_1       3vfc_DTT_A_502    
3cd2_MTX_A_307     3ekd_PAM_A_471    
3cd2_MTX_A_307     3s64_EPE_A_101    
5gal_NAG_B_998     3cd5_7HI_B_1      
3d90_NOG_B_2001    3cdb_9HI_A_1      
3cde_N3H_B_579     3zxh_E41_A_401    
3cdo_MPD_D_1913    3kro_DST_D_2002   
3dtw_A96_B_502     3cds_GRR_A_1      
3cds_GRR_A_1       3e2q_1PE_A_2002   
3cds_GRR_A_1       3ubc_HEM_D_201    
3sio_MLK_E_260     3cdu_POP_A_482    
3efw_AK8_B_404     3ce0_P34_A_601    
3rqo_X2D_A_800     3ce0_P34_A_601    
3ll5_IP8_C_247     3ce6_ADN_D_500    
3rfa_SF4_A_405     3ce6_ADN_D_500    
3kkv_B99_A_351     3ce6_NAD_B_550    
3ce6_NAD_B_550     3pro_2AB_A_199    
3ce6_NAD_B_550     4a9i_P9I_C_1183   
4doo_DAO_B_301     3ce6_NAD_B_550    
3e6i_LZ1_A_501     3ce9_PEG_A_404    
3nku_PEG_A_1       3cea_NAD_B_400    
3l76_THR_A_601     3cen_FXA_A_1      
3cep_IDM_A_270     3lsw_4MP_A_801    
4dma_0L8_A_701     3cep_IDM_A_270    
3e70_GDP_C_1001    3cev_ARG_A_401    
3cev_ARG_A_401     3qls_55V_B_194    
3kb8_5GP_B_267     3cf4_PEG_G_173    
3cf4_PEG_G_173     3sgz_FMN_A_401    
3oyz_PYR_A_435     3cf9_AGI_C_162    
3qvs_PG4_A_399     3cf9_AGI_C_162    
3sl4_EPE_C_7       3cf9_AGI_C_162    
3t2d_P6F_A_412     3cf9_AGI_C_162    
3htn_1PE_A_205     3cfd_SPB_B_302    
3rb6_EPE_A_342     3cfl_5CH_A_693    
3cfn_2AN_B_1       3e9r_ADE_B_288    
3cft_5NS_A_1       3hmi_DKI_A_1      
4gsp_SGP_A_106     3cft_5NS_A_1      
3cqo_FUC_A_1295    3cg5_ISS_A_684    
3cg5_ISS_A_684     3q6j_COM_B_525    
3cg9_RAM_A_1002    3dlc_SAM_A_220    
3cg9_RAM_A_1002    3hyv_MES_C_900    
3cg9_RAM_A_1002    3lcs_STU_A_1      
3cg9_RAM_A_1002    3oot_SSR_A_327    
3cg9_RAM_A_1002    3out_DGL_B_266    
3cgb_COA_A_445     3nv6_HEM_A_418    
3u7q_HCA_C_7494    3cgb_COA_A_445    
3h6o_D8G_B_550     3cgd_NAD_A_818    
3cgd_NAD_A_818     3p5l_IT5_A_263    
3cgd_NAD_A_818     3rqp_X2E_A_805    
3d91_REM_B_350     3cge_NDP_A_803    
3cgg_CIT_B_195     3lx3_XTN_A_211    
3cgg_CIT_B_195     3nd6_ATP_A_961    
3fr3_GDS_A_400     3cgt_BCD_A_701    
3ogu_MES_A_339     3cgt_BCD_A_701    
3cgy_RDC_A_700     3o9e_A60_A_200    
3ch4_MPD_B_204     3qgy_L7O_B_1      
3qvp_PEG_A_702     3ch4_MPD_B_204    
3d90_NOG_B_2001    3ch6_311_B_602    
3o6d_PXP_A_801     3ch6_311_B_602    
3ch9_XRG_A_439     3gwx_EPA_A_1      
3ch9_XRG_A_439     3irm_1CY_B_602    
3chc_ZRG_A_439     3kvu_ACO_B_200    
4dw5_CSQ_A_1117    3chc_ZRG_A_439    
3nsq_CHZ_B_1       3cho_4BG_A_901    
3cho_4BG_A_901     3p5k_P5K_A_362    
3chp_4BO_A_901     3pfg_TLO_A_301    
3cht_4NB_A_502     3ho6_IHP_B_270    
3cht_4NB_A_502     4a2z_VIQ_A_1423   
3rch_PLP_B_481     3ci3_3PO_A_901    
3o7j_2AL_A_451     3ci3_5AD_A_902    
3ppm_PEG_A_604     3ci3_5AD_A_902    
3rv8_RVC_C_451     3ci3_5AD_A_902    
3ci3_5AD_A_902     8cho_P4C_A_301    
3ci4_CBY_A_800     3t1o_GDP_A_274    
3ci6_P4G_B_169     3lih_RAF_A_654    
3ci6_P4G_B_169     3m8s_HXB_A_113    
3ci6_P4G_B_169     3oes_GNP_A_201    
3hwr_MRD_B_302     3ci6_PEG_A_170    
3nub_UD0_A_400     3ci6_PEG_A_170    
3u51_08X_A_1       3ci6_PEG_A_170    
3cib_314_B_501     3oiv_DTT_A_171    
3mjs_LMR_A_477     3cic_316_B_501    
3ojs_XJS_A_1       3cid_318_B_501    
3cif_G3H_B_1338    3hmq_NAD_A_300    
3cin_NAD_A_400     3llr_BTB_A_154    
3q14_PCR_E_6029    3cis_ATP_F_2102   
3e8r_615_B_486     3ciw_SAH_A_1501   
3ih5_MLA_A_215     3cj0_SX2_A_571    
3cj0_SX2_A_571     3snl_548_B_1      
3cj2_SX3_B_571     3kwk_FMN_A_300    
3ikp_IPD_B_405     3cj3_SX4_A_572    
3dlt_BUA_A_245     3cjf_SAV_A_1167   
3cjf_SAV_A_1167    3gzd_PLR_B_500    
3kfs_2FX_B_201     3cjf_SAV_A_1167   
3kh6_APR_A_800     3cjf_SAV_A_1167   
3q3g_PEG_H_1000    3cjf_SAV_A_1167   
3cjg_KIM_A_1167    3p32_PGE_A_337    
3ii0_TAR_C_435     3cjo_K30_A_1      
3ckb_MLR_A_903     3d36_MPD_B_703    
3kp1_5AD_D_767     3ckb_MLR_A_903    
3lm0_EBD_A_1       3ckb_MLR_A_903    
3ckb_MLR_A_903     3mga_PEG_A_408    
3svp_JK5_B_800     3ckb_MLR_A_903    
3ckc_MES_A_1000    3oel_DGL_A_287    
3ckc_MES_A_1000    3qtp_2PG_B_437    
3rxf_4AP_A_9       3ckc_MES_A_1000   
4aaw_R84_A_1460    3ckc_MES_A_1000   
3rwq_3RW_A_1       3ckc_PEG_A_800    
3gb4_D3M_B_601     3ckd_PEG_C_605    
3ckj_CIT_A_331     3g08_FEE_A_286    
3mm5_SF4_D_575     3ckj_CIT_A_331    
3ht8_JZ2_A_167     3ckj_MRD_A_332    
3fly_FLY_A_361     3ckk_SAM_A_301    
3r14_PEG_A_222     3ckl_A3P_B_601    
3my5_RFZ_A_300     3ckl_STL_A_501    
3ckp_012_A_501     3g89_SAM_B_303    
3ckp_012_A_501     3gon_PMV_A_400    
3nay_MP6_A_1       3ckr_009_B_502    
3tnl_SKM_A_293     3ckr_009_B_502    
3cuj_X5S_A_316     3ckz_ZMR_A_469    
3cl1_PCG_A_402     3moz_5IP_B_403    
3itk_PG4_F_467     3cl5_SIO_A_1      
3cl7_HYN_B_401     3r4o_FU3_B_901    
3lsa_EPE_D_226     3cla_CLM_A_221    
3qaw_GSH_A_300     3cla_CLM_A_221    
3clq_PEG_B_1       3n6n_BUP_A_464    
3clv_GDP_A_211     3o4u_TLA_A_1      
3clx_X22_B_600     3t3m_RC2_A_5000   
3cm2_X23_D_600     4dlp_MSE_A_601    
3eax_LZP_A_322     3cm4_MLT_A_350    
3m4f_CXS_B_206     3cm4_MLT_A_350    
3po4_DDS_A_835     3cmb_PE8_D_269    
3cmd_MLI_A_191     3o96_IQO_A_444    
3n3y_UMP_D_302     3cmf_PDN_A_946    
3cmg_MPD_A_800     3d7z_GK5_A_401    
3sfv_GDP_A_200     3cmg_MPD_A_800    
3the_BCN_A_500     3cmg_MPD_A_800    
3cmp_EB4_C_186     3lit_E15_A_117    
3cmp_EB4_C_186     3sgj_MLI_A_509    
4dos_1PE_A_601     3cmp_EB4_C_186    
3cn1_LJ2_A_128     3l2y_OPE_T_2700   
3cn2_LJ3_B_128     3d3f_NDP_B_1      
3cn3_LJ4_A_128     3qfv_NM7_B_416    
3zxs_DLZ_C_1511    3cn3_LJ4_A_128    
3dxh_UDP_A_126     3cn8_SPD_B_517    
3cn8_SPD_B_517     3gzb_MRD_G_155    
3cn8_SPD_B_517     3lgg_CFE_A_513    
3dk9_FAD_A_479     3cn9_PG0_A_217    
3cnd_SP5_B_803     3ua8_08W_A_264    
3qbm_PEG_B_204     3cnl_GNP_A_501    
3i06_QL2_A_220     3cnm_HHA_B_500    
3k3i_JZJ_A_1       3cns_SP8_B_518    
3pfi_ADP_A_336     3cns_SP8_B_518    
3cnt_SP9_B_518     3epw_JMQ_B_1003   
3cnv_FLC_C_301     3sni_546_A_782    
3uwo_0DJ_B_801     3cnv_FLC_C_301    
3cnv_FLC_C_301     4a14_ADP_A_1345   
3i9j_AVV_B_301     3cnx_PEG_B_205    
3co9_3MS_A_579     3cpj_GDP_B_1207   
3kab_4BL_A_166     3co9_3MS_A_579    
3ngs_DTT_B_152     3cob_ADP_C_600    
4d8z_0J2_B_306     3cob_ADP_C_600    
3cog_2AG_C_501     3da1_FAD_A_609    
3cog_PEG_A_609     3dlc_SAM_A_220    
3coh_83H_B_2       3e73_GSH_A_502    
3coh_83H_B_2       3m5k_FMN_A_301    
3cos_NAD_C_400     3eks_CY9_A_903    
3cos_NAD_C_400     3ty5_PGE_B_1      
3coy_53H_A_301     3hzn_MLI_H_224    
3coy_53H_A_301     4ecm_POP_A_302    
3rqp_X2E_A_805     3coz_54H_A_401    
3cp5_HEC_A_202     3gr9_AKG_A_401    
3cp5_HEC_A_202     3qto_10P_H_1001   
3e3d_I3C_A_130     3cp6_RSX_A_401    
3lk6_PEG_A_644     3cp6_RSX_A_401    
5nul_FMN_A_139     3cp6_RSX_A_401    
3ef8_PEG_B_151     3cp9_C19_A_501    
3cpa_TYR_A_502     3rgw_F4S_S_1003   
3cpa_TYR_A_502     3sn4_AKG_A_500    
3csb_PGE_A_1011    3cpb_C92_A_1      
3gn0_DMO_B_552     3cpc_C52_A_1      
4e4u_DTU_A_501     3cpj_GDP_B_1207   
3ouh_014_A_417     3cpo_FP2_A_132    
3cpo_FP2_A_132     3t3y_MD6_A_401    
3cq0_PG4_A_346     4e93_GUI_A_901    
3cq3_P6G_A_105     3i0r_RT3_A_601    
3o9z_NAD_D_311     3cq3_P6G_A_105    
3tlj_SAH_A_401     3cq3_P6G_A_105    
3k5h_ATP_C_400     3cqe_P91_A_901    
3cql_NDG_A_244     3jsf_XV1_B_123    
3cqo_FUC_A_1295    3hko_ANP_A_329    
3i52_KXN_A_501     3cqo_FUC_A_1295   
3cqo_FUC_A_1295    3jqd_DX7_C_270    
3sio_MLK_E_260     3cqv_HEM_A_601    
3cqy_SIN_A_374     3fvr_PGE_F_322    
3cr0_809_A_901     3e94_TBY_A_1      
3cr3_ADP_B_1211    3msk_EV4_A_396    
3fdz_3PG_B_1001    3cr5_PNT_X_95     
3cr5_PNT_X_95      3fmn_530_A_361    
3n1v_3N1_F_1       3cr5_PNT_X_95     
3cr5_PNT_X_95      3u5l_08K_A_1      
3cr5_PNT_X_95      4dai_0J5_B_301    
3e3u_NVC_A_201     3cr6_LSR_A_138    
3nlb_5BE_A_298     3cr7_PPS_C_2005   
3p3u_3M4_B_128     3cr7_PPS_C_2005   
3crl_ANP_A_1000    3ikn_GAL_B_405    
3crr_DPO_A_326     3ffp_LC1_X_300    
3crr_DPO_A_326     4aqc_88A_A_2001   
3crv_FLC_A_1900    3hz6_ADP_A_510    
3crz_NAP_A_305     3q3n_NPO_A_512    
3p5p_A3C_A_911     3cs7_LG0_A_298    
3cs9_NIL_C_600     3pgu_2PE_A_437    
3csb_1PE_A_1014    3r4p_FU7_B_901    
3csb_1PE_A_1014    3s8p_SAM_B_500    
3itz_P66_A_401     3csb_PEG_A_1006   
3csb_PGE_A_1011    3e7o_35F_A_1      
3i8v_0MO_A_1       3csb_PGE_A_1011   
3l3q_FLC_A_1       3csb_PGE_A_1011   
3p19_NAP_D_2001    3csb_PGE_A_1011   
3csb_PGE_A_1011    3v5t_UW9_A_700    
3csc_ACO_A_700     3nz6_D2J_X_207    
3i09_CIT_A_1       3csd_NDP_A_301    
3cse_NAP_A_228     3gpt_GPT_V_224    
3lon_NNA_A_999     3cse_NAP_A_228    
3eki_TPP_A_551     3csh_LZ6_B_214    
3csh_LZ6_B_214     3pd8_HA7_B_262    
3csh_LZ6_B_214     3sma_ACO_D_300    
3kmb_MAG_1_223     3cso_XNI_B_579    
3li9_BTB_A_1       3cso_XNI_B_579    
3csw_CIT_D_276     3ll9_ADP_A_267    
3ct5_NAG_A_201     3flz_FLZ_A_361    
3ct5_NAG_A_201     4agw_NG7_A_1534   
3cth_319_A_2001    3r0q_SAH_C_1      
3rz8_RZ8_A_262     3cth_319_A_2001   
3cth_319_A_2001    3swq_PGE_A_420    
3ctj_320_A_2001    3viu_PEG_A_920    
6cel_BGC_A_455     3ctj_320_A_2001   
3g42_792_D_4       3ctl_S6P_E_505    
3in6_FMN_A_148     3ctp_XLF_A_401    
3o0r_HEC_C_201     3cty_FAD_B_1001   
3ctz_P6G_A_628     3vmm_P0D_A_504    
3cu0_UDP_A_501     4acm_7YG_A_1302   
3cu2_MRD_B_239     3gma_GRA_A_589    
3cu4_HEM_A_199     3ojn_PG4_C_366    
3cuf_9MR_A_316     3nhr_RZW_A_233    
9ldt_NAD_A_401     3cuf_9MR_A_316    
3cug_G3I_A_316     3hlj_V21_A_262    
3n3h_CIT_A_323     3cug_G3I_A_316    
3l6j_Z90_B_190     3cuh_G2I_A_316    
3e4r_EPE_A_325     3cui_X4S_A_316    
3l3l_L3L_A_351     3cui_X4S_A_316    
3gur_BYG_C_218     3cuj_X5S_A_316    
3cv2_OXL_A_1000    3dbz_MPD_A_901    
3i1a_PG4_B_1340    3cv2_OXL_A_1000   
3cv3_UDP_A_1081    3r56_P33_A_301    
3cv6_HXS_B_351     3e18_NAD_B_359    
3gjb_AKG_B_321     3cv6_HXS_B_351    
3k84_K84_B_1       3cv6_HXS_B_351    
3dt7_ETX_B_3430    3cvk_N34_B_579    
3f4b_NAD_D_550     3cvk_N34_B_579    
3eqb_LUG_A_1       3cw8_00A_X_909    
3kwy_T9T_A_1       3cw8_00A_X_909    
3cw8_00A_X_909     3rza_PEG_A_409    
3cw9_01A_B_991     3uk4_XXD_A_677    
3cwf_EPE_B_201     3egk_M18_H_601    
3lq8_88Z_A_1       3cwf_EPE_B_201    
3jqd_DX7_C_270     3cwm_CIT_A_500    
3lev_1PE_L_215     3cwm_CIT_A_500    
3nu7_PMP_B_361     3cx5_8PE_C_4010   
3cx5_8PE_C_4010    3v5u_MYS_A_718    
3cx5_9PE_N_4111    3gxt_NOJ_A_430    
3mdo_P6G_A_404     3cx5_9PE_N_4111   
3p0f_BAU_A_400     3cx5_9PE_N_4111   
3cx5_CN3_N_4131    3nl6_TPS_B_2006   
3o2g_NM2_A_391     3cx5_CN5_C_4033   
3cx5_SUC_O_4146    3eki_TPP_A_551    
3cx5_SUC_O_4146    3i09_CIT_A_1      
3pvu_QRW_A_800     3cx5_SUC_O_4146   
3f8h_MRD_B_132     3cx8_GSP_A_755    
3cx9_LPX_A_2001    4e0w_KAI_A_301    
3cxh_CN6_N_4131    3fr3_GDS_A_400    
3njr_PG4_B_321     3cxi_VIT_B_311    
3tne_RIT_B_401     3cxi_VIT_B_311    
3cxo_1N5_B_502     3g34_1CE_B_2      
3cxo_1N5_B_502     3h4o_FMN_A_300    
3om9_OXQ_B_704     3cxo_1N5_B_502    
3cxo_3LR_A_501     3gg4_BTB_B_600    
3cy2_MB9_A_501     3h1q_ATP_A_301    
3cy2_MB9_A_501     3mr0_PEG_B_147    
3cy3_JN5_A_501     3dla_ONL_A_800    
3cy3_JN5_A_501     3m1o_CJZ_B_128    
3cy3_JN5_A_501     3r9g_7MC_A_500    
3ele_PLP_B_500     3cyq_AMU_D_5      
3cyq_AMU_D_5       3orv_PGE_D_387    
3cyr_HEM_A_202     3uod_PEG_A_403    
3cyu_0CR_A_263     3l91_OCA_B_1      
3oyt_PEG_A_416     3cz0_9OD_A_124    
3cz0_9OD_A_124     3qd0_3Q4_A_370    
3cz6_MES_B_3440    3hvn_HTO_A_506    
4ad4_MAN_A_511     3cz6_MES_B_3440   
3cz6_MPD_A_4001    3gnv_XNZ_B_579    
3cz6_MPD_A_4001    3pmv_557_A_270    
3smr_NP7_C_1000    3cz6_MPD_A_4001   
3cz7_ACO_A_404     3on7_PEG_C_290    
3cz9_P4C_A_500     3pfz_CTT_A_555    
3tya_78H_A_801     3cz9_P4C_A_500    
3d91_REM_B_350     3czd_GLU_A_600    
3qe8_REI_A_150     3czd_GLU_A_600    
3swg_PEG_A_506     3czd_GLU_A_600    
3hqy_PF6_A_999     3czh_BCD_A_603    
3rk1_ATP_A_301     3czh_D2V_A_602    
3czh_D2V_A_602     3sii_A1R_A_1001   
3czh_D2V_A_602     3ubl_GSH_B_241    
3gg4_BTB_B_600     3czk_SUC_A_700    
3ny8_JRZ_A_1203    3czm_OXQ_A_708    
3czp_MLI_B_605     3mp5_HMG_B_401    
3czp_MLI_B_605     3oke_KO2_B_214    
3czr_3CZ_A_293     3v09_PG4_A_586    
3czv_AZM_B_263     3el0_1UN_A_201    
3dls_ADP_D_4       3d04_SAK_C_162    
3d04_SAK_C_162     3gk7_SPD_A_501    
3r5y_F42_C_147     3d04_SAK_C_162    
3d0b_SNX_A_233     3gv9_PEG_A_365    
3nqr_AMP_A_1       3d0b_SNX_A_233    
3dc4_ADP_A_401     3d10_PGE_B_94     
3d10_PGE_B_94      3mxs_CZ9_A_1      
3tmg_BET_B_310     3d10_PGE_B_94     
3d15_AK2_A_1       3is3_PEG_A_273    
3d15_AK2_A_1       3rtx_GUN_B_2      
3stx_BKA_A_266     3d15_AK2_A_1      
3utw_BOG_A_302     3d15_AK2_A_1      
3d1c_FAD_A_500     3jt8_JM4_B_800    
3d1f_PEG_A_368     3mmx_KJZ_D_191    
3mwl_8OX_B_209     3d1k_HEM_A_200    
3d1r_FBP_A_3499    3m1u_MES_B_15     
3d1v_D1V_A_293     3hpt_YET_D_2      
3pa8_IHP_B_256     3d1v_D1V_A_293    
3d23_3IH_D_1145    3eut_DCR_A_1      
3qe4_4CF_A_313     3d28_B34_B_579    
3fjg_3PG_C_301     3d29_FEB_Y_0      
3d29_FEB_Y_0       3v2u_ATP_C_523    
